Run ID,Fuel Use: Natural Gas: Total (MBtu),End Use: Natural Gas: Heating (MBtu),End Use: Natural Gas: Hot Water (MBtu),End Use: Natural Gas: Range/Oven (MBtu),Load: Heating: Delivered (MBtu),Load: Hot Water: Delivered (MBtu),Load: Hot Water: Tank Losses (MBtu)
5019,17.561,5.906,9.285,2.371,4.017,3.512,3.681
13194,36.635,21.921,12.347,2.367,20.549,5.647,3.918
7118,86.152,56.999,24.192,0.0,46.236,14.745,3.9
10375,60.548,48.744,9.584,2.221,40.208,3.901,3.516
8150,118.792,107.476,8.997,2.319,87.058,3.135,3.835
11095,25.614,20.184,5.43,0.0,16.361,0.0,4.208
5021,56.199,37.377,15.491,3.331,34.934,8.03,3.971
6496,8.248,2.463,5.786,0.0,2.294,0.0,4.483
7544,84.897,60.981,19.771,4.145,50.033,11.476,3.823
2036,59.804,49.904,9.9,0.0,47.221,4.033,3.637
12842,48.141,31.308,11.303,2.845,29.372,4.85,3.907
5213,50.705,38.024,9.897,2.783,31.064,3.737,3.93
3580,67.806,49.149,15.425,3.232,46.519,8.285,3.652
2452,93.615,66.508,23.347,0.0,54.386,14.283,3.784
4597,123.054,104.32,15.784,2.951,83.784,8.011,4.217
11891,44.228,36.663,7.565,0.0,29.988,2.225,3.636
9288,50.699,20.166,19.146,3.878,18.809,10.943,3.889
6006,12.742,0.0,12.742,0.0,0.0,5.958,3.913
3574,27.158,18.584,6.336,0.0,15.052,2.961,2.033
461,48.279,37.281,8.627,2.371,30.154,2.816,3.868
4751,49.111,30.808,9.782,2.776,25.113,5.542,2.163
1011,27.918,15.74,9.333,2.845,10.706,3.581,3.65
653,26.512,11.826,12.021,2.665,9.755,5.516,3.797
11059,99.993,73.824,18.891,4.145,60.519,10.982,3.636
6234,66.457,44.549,21.908,0.0,25.188,12.716,4.256
4107,32.749,18.07,11.481,3.198,13.561,5.037,3.857
7782,71.132,55.48,15.653,0.0,51.643,8.201,3.912
3322,30.174,20.04,10.134,0.0,16.374,4.022,3.828
6462,78.974,70.856,5.799,2.319,57.55,2.451,2.12
3110,45.918,37.243,6.355,2.319,30.556,2.8,2.21
1647,143.476,130.066,11.189,2.221,102.924,4.861,3.798
13158,97.019,83.23,13.79,0.0,68.65,6.95,3.678
7923,67.996,49.044,15.72,3.232,39.842,8.31,3.868
8157,54.607,36.035,12.706,2.776,29.061,5.934,3.91
13193,43.544,29.74,11.332,0.0,23.849,4.79,3.98
7749,98.358,80.121,14.984,3.254,74.379,8.005,3.59
8701,62.807,49.26,10.771,2.776,45.926,6.318,2.171
1678,165.492,149.276,11.819,2.776,116.213,5.308,3.848
806,48.583,35.475,10.443,2.665,32.941,4.58,3.51
11402,151.798,128.97,18.95,3.878,105.764,10.875,3.788
4138,59.048,43.368,12.904,2.776,32.775,6.137,3.86
11066,47.822,32.365,10.87,0.0,25.984,4.504,3.918
8391,58.539,43.562,14.977,0.0,35.491,7.781,3.809
10988,26.891,12.796,11.43,2.665,11.991,5.096,3.758
10386,40.096,29.101,10.995,0.0,22.674,4.959,3.559
2499,12.571,5.715,6.856,0.0,5.337,3.187,2.216
4793,111.669,93.266,18.403,0.0,76.654,10.461,3.779
8962,36.867,24.796,9.85,2.221,19.918,3.799,3.832
2464,102.614,86.791,15.822,0.0,71.59,10.44,2.031
5473,64.309,48.762,12.772,2.776,39.315,6.095,3.799
7740,73.517,54.023,16.262,3.232,36.726,8.802,3.731
2232,22.446,9.681,7.242,2.665,8.951,5.461,0.0
1685,57.761,42.232,12.569,2.959,39.57,6.028,3.71
5225,110.639,73.776,15.48,3.688,60.568,10.2,2.0
12048,93.581,76.23,14.02,3.331,62.623,7.138,3.712
2000,106.505,93.706,10.578,2.221,72.544,4.409,3.786
4131,27.113,9.394,14.168,3.551,8.773,7.392,3.583
4303,31.701,22.659,7.145,1.897,21.324,2.14,3.396
457,90.933,82.525,8.408,0.0,75.41,2.848,3.632
4767,29.038,14.32,14.718,0.0,10.963,7.779,3.623
9078,79.789,61.581,15.257,2.951,50.789,8.22,3.6
2490,52.869,37.303,12.368,3.198,25.165,5.758,3.824
1027,202.199,188.935,10.6,2.665,178.374,4.697,3.514
4555,120.61,98.409,18.513,3.688,58.878,10.212,4.114
5487,22.007,9.872,12.135,0.0,9.05,5.557,3.844
2803,20.972,5.825,5.295,0.0,4.723,0.0,4.103
10720,41.906,22.651,12.226,0.0,18.263,5.698,3.725
